commercialCode,상권_코드_명,상권_구분_코드,상권_구분_코드_명,totalTrafficFoot,activeTrafficFoot,eveningTrafficFoot,nightTrafficFoot,ageTrafficFoot,totalSales,totalStores,openedStores,closedStores,franchiseStores,openedRate,closedRate,franchiseRate,totalConsumption
3110892,관악구 중앙길,A,골목상권,4482825,41.06312425758311,30.05189807766308,28.88497766475381,42.25247806907475,13716098763.0,481,17,19,47,3.5343035343035343,3.9501039501039505,9.771309771309772,5352501127.0
3110893,관악소방서(문영여고),A,골목상권,85402,39.648954357040815,22.289876115313458,38.061169527645724,41.69515936394932,489964884.0,22,0,1,2,0.0,4.545454545454546,9.090909090909092,129087528.0
3110895,샤로수길,A,골목상권,3788093,41.61545136299452,33.00206726709191,25.382428572899347,38.57329136322683,14414704498.0,519,23,15,43,4.431599229287091,2.8901734104046244,8.285163776493256,5004066746.0
3110896,관악우성아파트,A,골목상권,186229,45.553592619839016,30.820119315466442,23.625751091398225,45.812789629971704,1914230387.0,112,5,3,11,4.464285714285714,2.6785714285714284,9.821428571428571,176613792.0
3110897,서울대입구역 8번,A,골목상권,1486439,41.02206683220771,27.282182450810293,31.695683442105594,41.57686591915309,1758576132.0,184,5,7,16,2.717391304347826,3.804347826086957,8.695652173913043,2341624487.0
3110899,낙성대역 5번(관악중학교),A,골목상권,884928,39.49914569320894,27.72496745497939,32.77588685181168,41.413194067765964,251184961.0,60,1,1,4,1.6666666666666667,1.6666666666666667,6.666666666666667,1514834392.0
3110900,낙성대역 1번(관악구민 종합체육센터),A,골목상권,1783385,40.257600013457555,29.843415751506264,29.899040308177987,41.018487314853495,3567881556.0,166,2,6,10,1.2048192771084338,3.614457831325301,6.024096385542169,2559831428.0
3110901,인헌고등학교(인헌중학교),A,골목상권,1166659,40.74421060481255,28.260614284036723,30.995260825999715,43.68153419293898,3153493258.0,114,5,3,14,4.385964912280701,2.631578947368421,12.280701754385964,3411268029.0
3110902,사당역 4번,A,골목상권,2391282,42.94156858120456,29.789794762809237,27.268636655986207,45.30762160213643,12829868310.0,348,10,9,29,2.8735632183908044,2.586206896551724,8.333333333333332,4912961309.0
3110903,방배아이파크아파트,A,골목상권,821181,44.12376808523334,28.449148238938797,27.427083675827863,43.199002412379244,5773973322.0,220,8,7,7,3.6363636363636362,3.1818181818181817,3.1818181818181817,1903393564.0
3110904,이수역 5번,A,골목상권,289250,55.6819360414866,30.296629213483143,14.022126188418325,44.265566119273984,1907867712.0,143,2,5,18,1.3986013986013985,3.4965034965034967,12.587412587412588,636487484.0
3110905,방배노인종합복지관(이수중학교),A,골목상권,368849,39.10787341161288,27.99438252509835,32.89828629059588,46.71312650976416,511626466.0,96,3,5,4,3.125,5.208333333333334,4.166666666666666,1839041773.0
3110906,서문여고,A,골목상권,468291,43.717688360442544,28.35758107672366,27.92494410526788,42.467920587839615,275537599.0,54,1,1,3,1.8518518518518516,1.8518518518518516,5.555555555555555,452922873.0
3110907,방배초등학교,A,골목상권,809706,44.943967316532174,28.846149096091665,26.209883587376158,43.25078485277372,5776426361.0,289,5,2,13,1.7301038062283738,0.6920415224913495,4.498269896193772,1682625380.0
3110908,구반포역,A,골목상권,21503,66.88834116169838,30.632934939310797,2.4647723573454865,44.894200809189414,1344335044.0,200,1,5,2,0.5,2.5,1.0,90005054.0
3110910,내방역 5번,A,골목상권,451466,43.65400716776014,28.126813536346035,28.21917929589382,43.26402209690209,602978798.0,71,1,0,3,1.4084507042253522,0.0,4.225352112676056,1471456945.0
3110912,방배동사이길,A,골목상권,149116,50.83693232114596,31.057700045602083,18.104697014404895,44.365795756323934,6494006431.0,120,2,3,8,1.6666666666666667,2.5,6.666666666666667,226217994.0
3110913,방현초등학교(방배119안전센터),A,골목상권,859116,43.71470208912417,23.57551250355016,32.710134603476135,44.28599281121525,14323304441.0,146,0,4,8,0.0,2.73972602739726,5.47945205479452,2505897430.0
3110915,서래초등학교,A,골목상권,203117,47.259461295706416,29.235859135375176,23.505664223083247,45.99326988878331,1098114176.0,88,1,1,2,1.1363636363636365,1.1363636363636365,2.272727272727273,1095133431.0
3110916,내방역 4번,A,골목상권,756803,46.91894720290485,29.39219321276475,23.688991719113165,42.92990381909163,2486997337.0,160,0,3,7,0.0,1.875,4.375,2268255804.0
3110917,서초소방서,A,골목상권,99680,41.79775280898876,25.131420545746387,33.07283306581059,45.00536717495987,16000000.0,45,1,2,0,2.2222222222222223,4.444444444444445,0.0,687624467.0
3110918,방배역 3번,A,골목상권,993453,43.950745530991405,29.27939218060643,26.769962947416737,43.26102493021814,1941373177.0,117,5,5,6,4.273504273504273,4.273504273504273,5.128205128205128,1612914452.0
3110919,내방역 8번,A,골목상권,575879,42.637429043253874,27.111424448538667,30.25149380338578,44.763457254041214,494421263.0,100,4,2,4,4.0,2.0,4.0,1877420052.0
3110921,서울프랑스학교,A,골목상권,320166,44.063079777365495,27.42546054234366,28.511772018265525,43.207023856374505,2425849502.0,57,1,2,2,1.7543859649122806,3.508771929824561,3.508771929824561,859708712.0
3110922,내방역 1번,A,골목상권,932788,44.487707817853575,27.241452505821258,28.27094688182095,44.60144748860406,290629667.0,62,0,0,3,0.0,0.0,4.838709677419355,1487897105.0
3110923,방배역 1번,A,골목상권,40173,57.53366689069773,29.908147263087148,12.563164314340478,48.25454907524954,39040556.0,19,2,1,2,10.526315789473683,5.263157894736842,10.526315789473683,243762761.0
3110924,반포4동주민센터(몽마르뜨공원),A,골목상권,386579,48.423478771480085,28.021180664236805,23.55534056428311,44.36213555314696,973007347.0,84,1,2,3,1.1904761904761905,2.380952380952381,3.571428571428571,1759224731.0
3110925,서초중학교,A,골목상권,544198,42.35645849488605,24.955439013006295,32.68847000540245,42.8148302639848,830162570.0,106,2,4,6,1.8867924528301887,3.7735849056603774,5.660377358490567,1594475492.0
3110926,신중초등학교,A,골목상권,903572,47.777376899682594,26.037106063490235,26.18584905242748,40.824284063693874,430311489.0,138,1,3,6,0.7246376811594203,2.1739130434782608,4.3478260869565215,2179965263.0
3110928,서초우방유쉘아파트,A,골목상권,243278,53.04630916071326,28.283691908022917,18.66999893126382,42.59935135935021,1652363.0,45,1,0,1,2.2222222222222223,0.0,2.2222222222222223,367292009.0
3110929,남부터미널역 1번,A,골목상권,1624227,43.418869406800894,27.503975737381538,29.07721642356641,42.52587538564499,1056451913.0,194,5,5,10,2.5773195876288657,2.5773195876288657,5.154639175257731,2709475123.0
3110930,서초동성당,A,골목상권,465312,48.75502888384568,27.443521766040853,23.80187916924558,43.55031677670036,877617586.0,87,4,6,4,4.597701149425287,6.896551724137931,4.597701149425287,1112781483.0
3110931,삼성전자서울R&D(서울우면초등학교),A,골목상권,24971,67.24200072083617,20.95630931880982,11.80168996035401,39.872852508910334,600654476.0,28,1,1,4,3.571428571428571,3.571428571428571,14.285714285714285,154085568.0
3110932,서울시인재개발원,A,골목상권,243373,53.949287718851316,25.50241809896743,20.548294182181262,43.49046525292452,147031086.0,51,0,0,3,0.0,0.0,5.88235294117647,389504227.0
3110934,우면주공아파트,A,골목상권,439598,50.00113740280893,24.121811291225164,25.87727878652769,46.077018093803886,4154189814.0,195,8,6,17,4.102564102564102,3.076923076923077,8.717948717948717,1477357950.0
3110935,한전아트센터,A,골목상권,684850,48.123676717529385,27.275461779951815,24.601153537270935,42.536205008395996,28085258.0,65,3,2,3,4.615384615384616,3.076923076923077,4.615384615384616,381275492.0
3110936,더케이호텔(양재리본타워2단지아파트),A,골목상권,193963,53.4545248320556,26.734480287477506,19.810479318220487,42.582322401695166,4129550874.0,75,1,1,7,1.3333333333333335,1.3333333333333335,9.333333333333334,623519126.0
3110937,방아다리근린공원(횃불트리니티신학대학원대학교),A,골목상권,67940,56.47630261995879,30.453341183397114,13.070356196644099,44.41050927288784,2028696673.0,51,0,0,3,0.0,0.0,5.88235294117647,227030927.0
3110938,바우뫼공원,A,골목상권,255190,58.12766957952897,26.624867745601318,15.24667894509973,43.70598377679376,5532340250.0,95,1,5,4,1.0526315789473684,5.263157894736842,4.2105263157894735,594481106.0
3110939,양재역 8번(양재동우체국),A,골목상권,1851141,49.62334041545188,28.728767824817236,21.64805382194009,44.93696320269498,16353549474.0,545,9,13,32,1.651376146788991,2.385321100917431,5.871559633027523,3729953536.0
3110940,양재근린공원(양재2동주민센터),A,골목상권,393121,52.09108645938528,28.432467357378517,19.476191808628897,43.08196458596717,73546538.0,63,0,1,3,0.0,1.5873015873015872,4.761904761904762,774789640.0
3110941,언남고등학교,A,골목상권,168176,49.80912853201408,25.740295880506135,24.451764817809913,42.231798829797356,217163631.0,58,1,2,2,1.7241379310344827,3.4482758620689653,3.4482758620689653,429956136.0
3110942,염곡동 구룡사(포이동성당),A,골목상권,1628659,44.55573573105235,26.033994838698586,29.410208030041897,44.276260408102615,9418114573.0,421,7,10,23,1.66270783847981,2.375296912114014,5.463182897862233,5023800209.0
3110943,법제교육센터(버들어린이공원),A,골목상권,462940,46.67084287380654,30.295718667645914,23.033870479975807,43.76656802177388,2881609636.0,152,0,5,8,0.0,3.289473684210526,5.263157894736842,1151902294.0
3110947,청계산입구역 2번(내곡동주민센터),A,골목상권,12153,69.32444663869003,25.804328149428123,4.854768369949807,46.72755698181519,1463598755.0,23,0,0,0,0.0,0.0,0.0,349773953.0
3110949,한남IC,A,골목상권,369504,51.355059755780715,29.861381744175976,18.783558500043302,40.44998159695159,1664415217.0,149,4,6,4,2.684563758389262,4.026845637583892,2.684563758389262,337670218.0
3110951,신사은행나무공원,A,골목상권,519049,49.50264811222062,29.598746939113646,20.898412288627856,41.31252540704249,591262706.0,94,1,0,2,1.0638297872340425,0.0,2.127659574468085,545918532.0
3110952,논현목련공원,A,골목상권,202975,44.69121813031162,26.851090035718684,28.458184505480972,41.50444636038921,59181098.0,37,2,2,2,5.405405405405405,5.405405405405405,5.405405405405405,531557003.0
3110953,학동근린공원,A,골목상권,432245,58.1221298106398,26.844266561787876,15.034297678399982,41.3682055315851,46692174.0,83,1,3,3,1.2048192771084338,3.614457831325301,3.614457831325301,1004338360.0
3110954,국기원,A,골목상권,493510,49.3278758282507,41.18437316366436,9.487953638224148,34.269538611173026,1793934939.0,39,2,1,2,5.128205128205128,2.564102564102564,5.128205128205128,521453085.0
3110955,논현초등학교,A,골목상권,2670294,47.37407191867263,27.247636402583385,25.378329127803905,41.26158954781758,4771303820.0,399,8,12,26,2.0050125313283207,3.007518796992481,6.516290726817042,4481561126.0
3110956,언주역 8번,A,골목상권,537187,54.80959144580937,24.920930700110016,20.26947785408061,41.59751632113212,136513069.0,58,5,0,3,8.620689655172415,0.0,5.172413793103448,703749157.0
3110957,언북중학교,A,골목상권,854553,56.27374779563117,25.808346585875892,17.918022638736275,41.50285002802635,4108490661.0,283,7,12,8,2.4734982332155475,4.240282685512367,2.8268551236749118,1591782820.0
3110958,역삼역 4번,A,골목상권,634895,60.16994936170548,26.34860882508131,13.481599319572526,40.78084565164318,147258857.0,103,3,0,5,2.912621359223301,0.0,4.854368932038835,1067915396.0
3110959,신구중학교,A,골목상권,110335,58.31603752209181,27.93311279285811,13.749943354329993,41.943173063851,4114354993.0,32,1,0,1,3.125,0.0,3.125,292962061.0
3110961,언주역 3번,A,골목상권,1189933,49.455977773538514,25.718422801956077,24.825599424505413,41.634251676354886,3851136800.0,143,3,14,8,2.097902097902098,9.79020979020979,5.594405594405594,1444220522.0
3110962,도산공원북측,A,골목상권,144429,59.405659528211096,29.425530883686797,11.168809588102112,40.441981873446466,1678837815.0,28,1,1,0,3.571428571428571,3.571428571428571,0.0,85606527.0
3110963,역삼월드메르디앙아파트,A,골목상권,389150,45.78774251573943,26.627521521264292,27.58396505203649,41.934254143646406,259138444.0,76,0,2,1,0.0,2.631578947368421,1.3157894736842104,885115575.0
3110965,언주역 6번,A,골목상권,982838,53.12971211939303,25.65051412338554,21.219672011053703,41.22512051833568,1193621264.0,143,3,5,7,2.097902097902098,3.4965034965034967,4.895104895104895,1570369626.0
3110966,논현2동주민센터,A,골목상권,1697885,55.27824322613133,28.146900408449337,16.575033055831227,42.452945870892314,4057357076.0,328,11,8,11,3.353658536585366,2.4390243902439024,3.353658536585366,1812934729.0
3110967,역삼역 8번,A,골목상권,568907,54.39606121914478,26.50661707449548,19.097321706359736,41.082628619440435,1725949838.0,114,6,7,8,5.263157894736842,6.140350877192982,7.017543859649122,924042436.0
3110968,강남구청역 2번,A,골목상권,291299,55.45848080494612,28.395566067854677,16.1459531271992,41.42533959951802,520811139.0,60,1,1,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,466605525.0
3110969,베르사이유1아파트,A,골목상권,837381,57.37925747061373,24.28225622506362,18.338486304322643,39.93350696994558,773594102.0,86,2,2,0,2.3255813953488373,2.3255813953488373,0.0,964238180.0
3110970,학동초등학교,A,골목상권,344447,51.70084221955773,27.680310758984696,20.61913734188424,41.023335955894524,927322766.0,67,2,1,2,2.9850746268656714,1.4925373134328357,2.9850746268656714,823164325.0
3110971,선정릉역 4번,A,골목상권,760816,49.6725883787933,25.3869529557738,24.940590103257556,42.71365218397089,3016764683.0,151,4,6,11,2.6490066225165565,3.9735099337748347,7.28476821192053,3043232760.0
3110972,강남세브란스병원미래의학연구센터,A,골목상권,284515,45.97543187529656,24.128077605750136,29.896490518953307,41.551359330790994,199976380.0,53,1,2,6,1.8867924528301887,3.7735849056603774,11.320754716981133,1056500384.0
3110973,강남구청역 4번,A,골목상권,941400,53.20480135967708,27.477692797960486,19.317293392819206,41.308652007648185,2119996370.0,156,4,3,1,2.564102564102564,1.9230769230769231,0.641025641025641,1313670201.0
3110974,언주중학교,A,골목상권,371230,48.103601540823746,25.9696145246882,25.92678393448805,40.70675861325863,43341190.0,66,3,1,1,4.545454545454546,1.5151515151515151,1.5151515151515151,936652373.0
3110975,매봉역 1번,A,골목상권,323511,51.66377650219003,29.21786276200809,19.11866984430205,45.57525091882502,1543335606.0,44,0,0,4,0.0,0.0,9.090909090909092,539131517.0
3110976,언북초등학교,A,골목상권,784403,48.05030067452572,26.84423695472863,25.105462370745652,42.53921772354262,1147546522.0,165,3,9,4,1.8181818181818181,5.454545454545454,2.4242424242424243,1119489213.0
3110977,논현로18길,A,골목상권,179011,47.21106524180078,27.39552318013977,25.393970202948424,44.19203289183346,631117227.0,33,0,1,3,0.0,3.0303030303030303,9.090909090909092,275630230.0
3110978,도곡2동주민센터(대치중학교),A,골목상권,14298,53.035389564974125,28.570429430689607,18.415162959854527,44.34326479227864,38212189.0,20,0,0,0,0.0,0.0,0.0,73170781.0
3110979,청담초등학교,A,골목상권,322009,50.936775059082194,25.979398091357698,23.083826849560104,43.74655677325789,3384935500.0,63,4,1,0,6.349206349206349,1.5873015873015872,0.0,770567910.0
3110980,개포지구대옆,A,골목상권,520810,45.648125036001616,27.116414815383727,27.23546014861466,45.14535051170292,1095467880.0,106,3,2,3,2.8301886792452833,1.8867924528301887,2.8301886792452833,1203372074.0
3110981,국악고교사거리,A,골목상권,517242,46.80787716388073,31.54925547422676,21.643254028095164,43.13357190638038,8961692648.0,183,7,4,10,3.825136612021858,2.185792349726776,5.46448087431694,895864770.0
3110982,강남구보훈회관,A,골목상권,361647,45.87567434542523,27.552005132076307,26.572597035230487,41.350847649780036,653231712.0,83,0,1,2,0.0,1.2048192771084338,2.4096385542168677,499785342.0
3110983,국립국악고등학교,A,골목상권,441784,47.03339188381653,28.465268094815567,24.50111366640711,42.761564474947036,1277551421.0,107,3,1,4,2.803738317757009,0.9345794392523363,3.7383177570093453,989441993.0
3110984,포이초등학교(개포목련어린이공원),A,골목상권,900682,42.32104116658266,23.272586773134137,34.40615000632854,43.23144572668267,6549937084.0,297,1,7,15,0.33670033670033667,2.356902356902357,5.05050505050505,1995713025.0
3110985,청담근린공원,A,골목상권,249746,53.67173047816581,28.649908306839748,17.678361214994435,45.642432711635024,61993671.0,50,2,0,3,4.0,0.0,6.0,693886792.0
3110986,삼성중앙역 7번,A,골목상권,237611,49.009515552731145,26.83798309000846,24.15165964538679,43.94348325624655,69741710.0,48,3,1,2,6.25,2.083333333333333,4.166666666666666,382757355.0
3110988,청담역 3번,A,골목상권,136442,53.47913399099984,27.910027704079386,18.610838304920772,45.075380014951406,1358982707.0,58,1,0,2,1.7241379310344827,0.0,3.4482758620689653,842352089.0
3110989,대치동아우편취급국,A,골목상권,630607,52.45929715337761,29.169355874577985,18.371505549415087,39.0436278062248,2049830102.0,93,4,4,12,4.301075268817205,4.301075268817205,12.903225806451612,1239122785.0
3110991,삼성중앙역 5번,A,골목상권,220832,62.27448920446312,28.0271880886828,9.697869873931314,40.75376304158817,8499322031.0,43,1,2,3,2.3255813953488373,4.651162790697675,6.976744186046512,324397156.0
3110992,도곡초등학교,A,골목상권,2097466,44.04829446579826,32.43165801018944,23.52004752401231,35.28121075621726,14244387557.0,361,10,18,23,2.7700831024930745,4.986149584487535,6.3711911357340725,3923283050.0
3110994,개포고등학교,A,골목상권,470788,50.96731437504779,24.508483648691133,24.524414386093106,45.69185068438448,7137405243.0,229,6,4,23,2.6200873362445414,1.7467248908296942,10.043668122270741,402347163.0
3110995,봉은사역 4번,A,골목상권,639907,47.07324658114382,27.922651260261254,25.003789613178164,43.92335917563021,1024972897.0,98,1,1,5,1.0204081632653061,1.0204081632653061,5.1020408163265305,1661967619.0
3110996,대치2동주민센터,A,골목상권,869393,45.50059639311566,32.214660113435464,22.2849735390094,34.52656623644313,6076685379.0,110,3,1,4,2.727272727272727,0.9090909090909091,3.6363636363636362,1301041080.0
3110997,대청초등학교,A,골목상권,1832284,44.13786290771518,29.61811596892185,26.24396654667071,46.577490170737725,29278912376.0,541,13,20,66,2.4029574861367835,3.6968576709796674,12.199630314232902,7111260999.0
3110998,은곡마을(은곡마을공원),A,골목상권,85696,50.446928678118,30.224281179985063,19.32879014189694,40.64565440627334,4592937737.0,163,1,2,17,0.6134969325153374,1.2269938650306749,10.429447852760736,293491998.0
3110999,윗방죽마을공원,A,골목상권,160763,43.34952694338872,29.842065649434264,26.808407407177025,40.9118391669725,4178522081.0,94,4,6,22,4.25531914893617,6.382978723404255,23.404255319148938,798255194.0
3111000,대왕초등학교(세곡동사거리서남측),A,골목상권,74125,51.294435075885325,29.304553119730187,19.405059021922426,44.8495784148398,1206173331.0,56,3,0,2,5.357142857142857,0.0,3.571428571428571,266208444.0
3111001,아래방죽마을공원(율현초등학교),A,골목상권,71822,47.5327893960068,29.53691069588705,22.93169223914678,41.636337055498316,473376055.0,62,4,1,9,6.451612903225806,1.6129032258064515,14.516129032258066,386417722.0
3111003,삼전역 4번,A,골목상권,2169443,41.201589532428365,28.713038323661884,30.08541823869076,45.03046634550896,16494495554.0,502,10,16,46,1.9920318725099602,3.187250996015936,9.163346613545817,6139320585.0
3111004,삼전역 1번,A,골목상권,2287157,41.49933738698305,29.694856977461537,28.80580563555541,42.9212598872749,25680490850.0,571,17,18,59,2.9772329246935203,3.1523642732049035,10.332749562171628,5765259867.0
3111005,삼전역 3번,A,골목상권,1456363,39.82832576768292,27.04916288040825,33.12258001610862,43.248757349644286,7509830380.0,266,10,17,26,3.7593984962406015,6.390977443609022,9.774436090225564,4862862549.0
3111006,석촌고분역 1번,A,골목상권,1982161,41.00191659506972,30.485616455979102,28.512416498962494,43.235108046218244,24069491769.0,414,9,13,37,2.1739130434782608,3.140096618357488,8.937198067632849,5506856090.0
3111007,석촌고분역 4번,A,골목상권,1123100,39.917727717923604,26.780874365595224,33.30130887721485,42.40017807853263,3837440569.0,225,5,6,13,2.2222222222222223,2.666666666666667,5.777777777777778,4910763463.0
3111008,석촌고분역 3번,A,골목상권,637698,40.98350629922001,27.13792422118307,31.878726293637428,44.04443012209541,5999770043.0,220,5,7,13,2.272727272727273,3.1818181818181817,5.909090909090909,2914259077.0
3111009,송파책박물관,A,골목상권,236008,43.50742347717026,29.738822412799564,26.75375411003017,43.6034371716213,727415574.0,90,2,1,10,2.2222222222222223,1.1111111111111112,11.11111111111111,604549258.0
3111010,석촌역 7번,A,골목상권,1622040,41.63029271781214,28.922283050972847,29.447485881975783,44.0705346353974,11787161279.0,404,12,14,28,2.9702970297029703,3.4653465346534658,6.9306930693069315,5660251475.0
3111011,잠실나루역,A,골목상권,42549,46.80251004723965,31.053608780464874,22.146231403793273,45.12291710733507,4016895891.0,95,1,4,11,1.0526315789473684,4.2105263157894735,11.578947368421053,151641866.0
3111012,석촌역 6번,A,골목상권,909011,43.44050842069018,30.216246008024108,26.343245571285717,43.74329903598526,3159465640.0,251,7,7,12,2.788844621513944,2.788844621513944,4.780876494023905,3361106406.0
3111013,송파나루역 1번(송리단길),A,골목상권,2290459,42.3230452935416,31.647761431224048,26.029105956491687,43.38730577582921,17800600158.0,565,22,17,27,3.893805309734513,3.0088495575221237,4.778761061946903,5156025642.0
3111014,송파나루역 2번,A,골목상권,730295,39.16198248652942,33.12113597929604,27.716881534174547,42.694945193380754,6855406434.0,146,6,7,8,4.10958904109589,4.794520547945205,5.47945205479452,1995353597.0
3111015,석촌역 3번,A,골목상권,1722183,43.537127006827966,28.753448384985802,27.709308476509175,42.401289526142115,5422481822.0,394,6,15,22,1.5228426395939088,3.807106598984772,5.583756345177665,5655210774.0
3111016,송파역 2번,A,골목상권,703762,49.478374791477805,25.913874292729645,24.60789300928439,43.12071410505256,654752893.0,146,0,2,17,0.0,1.36986301369863,11.643835616438356,1978573009.0
3111017,송파나루역 3번,A,골목상권,156652,43.657278553736944,29.50616653473942,26.835278196256674,44.15631463371039,357410682.0,68,1,2,2,1.4705882352941175,2.941176470588235,2.941176470588235,714136891.0
3111019,한성백제역 3번,A,골목상권,1435246,40.56210572961012,29.14887064656512,30.28895394935781,44.27392586358018,3569854239.0,288,5,7,23,1.7361111111111112,2.430555555555556,7.986111111111111,5013306316.0
3111020,방이동고분군(방산고등학교),A,골목상권,240622,40.98004338755392,26.60853953503836,32.41100148781076,44.06824812361297,7434418288.0,133,6,4,5,4.511278195488721,3.007518796992481,3.7593984962406015,486915209.0
3111021,방이역 4번,A,골목상권,2539493,44.717547951500556,35.271843631780044,20.010569038780577,41.90948153824405,28009228183.0,640,15,20,52,2.34375,3.125,8.125,5276061066.0
3111022,석촌중학교(방이육교),A,골목상권,388725,46.79966557334877,29.17898257122645,24.021609106694964,44.93130104829893,622625717.0,88,1,1,7,1.1363636363636365,1.1363636363636365,7.954545454545454,1401174672.0
3111023,문정역 1번,A,골목상권,881836,48.10792482956015,26.738985480293387,25.153203089916946,42.88039953007135,3358932639.0,144,5,7,7,3.4722222222222223,4.861111111111112,4.861111111111112,1412671274.0
3111024,경찰병원역 4번(건너말공원),A,골목상권,385626,44.85096959229927,28.71953654577233,26.4294938619284,45.12369497907299,403209315.0,76,3,1,5,3.9473684210526314,1.3157894736842104,6.578947368421052,951223319.0
3111025,경찰병원역 3번,A,골목상권,962236,44.62262896004722,28.622396168923213,26.754974871029557,44.34918772525659,436221962.0,119,0,0,3,0.0,0.0,2.5210084033613445,1830841310.0
3111026,문정역 2번,A,골목상권,985201,45.997314253639615,28.031031231190383,25.971553013039976,42.7695617442532,9346126295.0,265,3,5,13,1.1320754716981132,1.8867924528301887,4.905660377358491,2402968443.0
3111027,문정초등학교,A,골목상권,945696,42.1466306297161,29.19014144080127,28.663227929482627,43.9866035174094,6846830168.0,289,8,13,19,2.768166089965398,4.498269896193772,6.5743944636678195,2992285256.0
3111028,문현중학교(장지역 1번),A,골목상권,886437,49.738108856015714,28.946783584168983,21.31499474863978,42.07370630964186,6010331652.0,148,6,8,19,4.054054054054054,5.405405405405405,12.837837837837837,784923404.0
3111029,오금역 4번,A,골목상권,177322,45.00231217784595,28.836805359741035,26.15975457078084,43.90419688476331,882140172.0,87,4,4,5,4.597701149425287,4.597701149425287,5.747126436781609,554488670.0
3111030,방이역 2번,A,골목상권,1338013,45.651723862174734,29.75972580236515,24.58855033546012,44.978023382433506,4006268878.0,173,8,7,7,4.624277456647398,4.046242774566474,4.046242774566474,1130415031.0
3111031,장지동주민센터(한림연예예술고교),A,골목상권,1025475,43.452643896730784,27.645140057046735,28.902118530437114,43.73242156074014,3902602043.0,139,3,0,12,2.158273381294964,0.0,8.633093525179856,1496056598.0
3111032,방이역 1번,A,골목상권,361478,49.5977625194341,29.427793669324277,20.97416716923298,44.7320583825295,23000461135.0,169,5,6,24,2.9585798816568047,3.5502958579881656,14.201183431952662,995113809.0
3111033,문정동성당,A,골목상권,45295,45.92118335357103,27.88828789049564,26.19273650513302,46.56529418258086,785346022.0,53,2,2,6,3.7735849056603774,3.7735849056603774,11.320754716981133,345779686.0
3111034,오동나무공원(송파레미니스1단지),A,골목상권,840528,43.39272457312546,28.619034701996842,27.988359697713815,44.317220842137324,10302177130.0,216,4,5,6,1.8518518518518516,2.314814814814815,2.7777777777777777,2110300758.0
3111035,오금공원(오주중학교),A,골목상권,629987,39.5389111203882,25.572432447018752,34.88849769915887,47.33871492586355,2532412545.0,119,2,2,6,1.680672268907563,1.680672268907563,5.042016806722689,1922741796.0
3111036,투구봉어린이공원,A,골목상권,340636,40.921100529597574,29.846228819032632,29.23267065136979,47.43253795840722,113427665.0,57,4,4,1,7.017543859649122,7.017543859649122,1.7543859649122806,634383625.0
3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),A,골목상권,258402,44.804993769398074,30.791944334796174,24.40306189580576,44.10000696589036,338812771.0,42,1,1,4,2.380952380952381,2.380952380952381,9.523809523809524,411760299.0
3111038,보인중학교,A,골목상권,649172,46.81609804489411,28.999710400325334,24.18419155478055,44.88585459631654,5968121748.0,155,2,3,9,1.2903225806451613,1.935483870967742,5.806451612903226,1476944882.0
3111039,벌말어린이공원,A,골목상권,997134,42.136463103253924,27.043606977597793,30.820030206572035,45.27122733754942,3678063780.0,122,5,1,15,4.098360655737705,0.819672131147541,12.295081967213115,1261413488.0
3111040,거여초등학교,A,골목상권,682145,46.368440727411325,27.131181786863497,26.50023088932705,44.372794640435686,585135379.0,54,2,3,6,3.7037037037037033,5.555555555555555,11.11111111111111,1245058042.0
3111042,거여역 1번(거여공원),A,골목상권,2158371,41.97878863272347,31.057218615335362,26.964039083178935,47.5643320819266,7730707747.0,255,7,15,18,2.7450980392156863,5.88235294117647,7.0588235294117645,2441133871.0
3111043,마천공원,A,골목상권,620258,41.18463607079635,29.28555536567041,29.529808563533237,48.86812423217435,172503617.0,56,1,1,3,1.7857142857142856,1.7857142857142856,5.357142857142857,1565296585.0
3111044,남천초등학교,A,골목상권,1290823,41.21920666117663,30.98046750019174,27.800403308586848,49.919160101733546,10533867426.0,247,6,10,24,2.42914979757085,4.048582995951417,9.7165991902834,1818456929.0
3111045,개미어린이공원,A,골목상권,292629,37.80486554647694,28.1903023965499,34.004490327342815,47.529858626451926,19775950.0,41,0,0,1,0.0,0.0,2.4390243902439024,655126763.0
3111046,마천역(마천초등학교),A,골목상권,1947153,41.58717881953806,29.075989406071322,29.33683177439061,49.64140208807423,37305731860.0,452,8,12,31,1.7699115044247788,2.6548672566371683,6.8584070796460175,4201072204.0
3111047,마천1치안센터,A,골목상권,283157,42.34682525948502,29.91697185660252,27.73620288391246,47.91034655685715,2195162328.0,76,2,1,4,2.631578947368421,1.3157894736842104,5.263157894736842,1241557566.0
3111048,천호역 1번(천호문구완구거리),A,골목상권,1328267,45.59700722821541,29.55987011647508,24.843273227445987,47.92410712605222,931464874.0,95,5,5,3,5.263157894736842,5.263157894736842,3.1578947368421053,1378914075.0
3111049,천호지구대(천호동자전거거리),A,골목상권,1310633,45.79901467458854,29.663300100028,24.537761524393176,46.67874988650522,4456383629.0,198,5,6,6,2.525252525252525,3.0303030303030303,3.0303030303030303,2162669920.0
